# Sesion:6 Fecha:2026-03-26 20:12:29 Shots:1 Duracion:11,36s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm,pitchLat
2.4530,-0.105103,-0.190735,0.674683,-0.705261,-3.9526
2.4620,-0.105469,-0.191650,0.674744,-0.704895,-3.9363
2.4660,-0.105835,-0.192566,0.674927,-0.704407,-3.9236
2.4740,-0.105835,-0.192566,0.674927,-0.704407,-3.9089
2.4820,-0.106201,-0.193420,0.674988,-0.704041,-3.8976
2.4900,-0.106506,-0.194397,0.674744,-0.703918,-3.8707
2.4950,-0.106689,-0.195557,0.674377,-0.703979,-3.8347
2.5030,-0.106689,-0.195557,0.674377,-0.703979,-3.7968
2.5110,-0.106934,-0.196899,0.673950,-0.703979,-3.7603
2.5150,-0.107239,-0.198486,0.673401,-0.704041,-3.7258
2.5230,-0.107239,-0.198486,0.673401,-0.704041,-3.7010
2.5310,-0.107788,-0.200317,0.672852,-0.703918,-3.6774
2.5400,-0.108643,-0.202271,0.672119,-0.703918,-3.6672
2.5480,-0.109558,-0.204224,0.671448,-0.703918,-3.6585
2.5520,-0.110413,-0.206177,0.670654,-0.703979,-3.6423
2.5640,-0.110413,-0.206177,0.670654,-0.703979,-3.6269
2.5720,-0.111389,-0.208008,0.669922,-0.703918,-3.6190
2.5800,-0.112488,-0.209839,0.669434,-0.703674,-3.6258
2.5840,-0.113770,-0.211548,0.669067,-0.703308,-3.6505
2.5930,-0.113770,-0.211548,0.669067,-0.703308,-3.6740
2.6010,-0.115112,-0.213196,0.668884,-0.702759,-3.7122
2.6090,-0.116455,-0.214783,0.668701,-0.702209,-3.7547
2.6130,-0.117737,-0.216309,0.668579,-0.701660,-3.7971
2.6220,-0.117737,-0.216309,0.668579,-0.701660,-3.8373
2.6300,-0.118774,-0.217773,0.668213,-0.701355,-3.8585
2.6380,-0.119690,-0.219482,0.668213,-0.700745,-3.8734
2.6420,-0.119690,-0.219482,0.668213,-0.700745,-3.8944
2.6540,-0.120544,-0.221130,0.668213,-0.700073,-3.9189
2.6620,-0.121338,-0.222717,0.668274,-0.699341,-3.9545
2.6660,-0.122314,-0.224365,0.668335,-0.698608,-4.0030
2.6750,-0.122314,-0.224365,0.668335,-0.698608,-4.0544
2.6830,-0.123291,-0.226135,0.668518,-0.697693,-4.1101
2.6910,-0.124390,-0.227905,0.668701,-0.696716,-4.1716
2.6950,-0.125549,-0.229858,0.668701,-0.695862,-4.2296
2.7030,-0.125549,-0.229858,0.668701,-0.695862,-4.2847
2.7110,-0.126770,-0.231934,0.668701,-0.694946,-4.3449
2.7160,-0.128296,-0.234009,0.668762,-0.693909,-4.4214
2.7240,-0.128296,-0.234009,0.668762,-0.693909,-4.4941
2.7320,-0.129944,-0.236084,0.668640,-0.693054,-4.5755
2.7400,-0.131470,-0.237915,0.668579,-0.692200,-4.6551
2.7440,-0.132813,-0.239502,0.668579,-0.691345,-4.7384
2.7530,-0.132813,-0.239502,0.668579,-0.691345,-4.8176
2.7610,-0.133972,-0.240906,0.668762,-0.690491,-4.9065
2.7690,-0.134827,-0.242065,0.668945,-0.689758,-4.9904
2.7730,-0.135315,-0.242920,0.669006,-0.689270,-5.0554
2.7810,-0.135315,-0.242920,0.669006,-0.689270,-5.1171
2.7940,-0.135559,-0.243713,0.668884,-0.689087,-5.1562
2.7970,-0.135681,-0.244507,0.668579,-0.689087,-5.1772
2.8060,-0.135681,-0.244507,0.668579,-0.689087,-5.1983
2.8140,-0.135742,-0.245605,0.668945,-0.688293,-5.2254
2.8220,-0.135803,-0.246704,0.669373,-0.687439,-5.2603
2.8260,-0.135925,-0.247559,0.669739,-0.686768,-5.3057
2.8340,-0.135925,-0.247559,0.669739,-0.686768,-5.3538
