# Sesion:3 Fecha:2026-03-08 15:38:50 Shots:0 Duracion:14,95s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm
10.8050,16.7500,1.5000,17.9049,-103.8486,14.3239,106.3499,0.1200,0.0000,-0.1500,0.1921,-0.1300,0.3000,-9.9500,26,-1.5000,-7.6875,44.5000,0,0,0,1
10.8250,16.7500,1.5000,7.1620,-57.2958,21.4859,61.6096,0.1100,0.0000,-0.2400,0.2640,-0.1500,0.2900,-10.0400,26,-1.0625,-7.0625,43.6875,0,0,0,1
10.8460,16.7500,1.5625,-50.1338,0.0000,35.8099,61.6096,0.0900,-0.0300,-0.2500,0.2674,-0.1700,0.2600,-10.0500,26,-1.0625,-7.0625,43.6875,0,0,0,1
10.8660,16.7500,1.5000,-50.1338,42.9718,89.5247,111.2414,0.0900,-0.0700,-0.1400,0.1806,-0.1600,0.2200,-9.9400,26,-0.3750,-7.6875,44.5000,0,0,0,1
10.8870,16.8125,1.5000,21.4859,-50.1338,53.7148,76.5527,0.0800,-0.1000,-0.0600,0.1414,-0.1800,0.2000,-9.8500,26,-0.3750,-7.6875,44.5000,0,0,0,1
10.9070,16.8125,1.5625,-75.2007,-107.4296,-7.1620,131.3300,0.0800,-0.0200,-0.1900,0.2071,-0.1800,0.2700,-9.9800,26,-0.3750,-7.6875,44.5000,0,0,0,1
10.9240,16.8125,1.5625,-78.7817,-82.3627,39.3908,120.5894,0.0900,-0.0500,-0.1300,0.1658,-0.1800,0.2500,-9.9300,26,-0.7500,-7.0625,44.0625,0,0,0,1
10.9480,16.8125,1.6250,-42.9718,-82.3627,96.6866,134.0839,0.1000,-0.0300,-0.1900,0.2168,-0.1800,0.2800,-9.9800,26,-0.7500,-7.0625,44.0625,0,0,0,1
10.9650,16.8750,1.6250,17.9049,-71.6197,89.5247,116.0372,0.1300,-0.0300,-0.1100,0.1729,-0.1400,0.2700,-9.9100,26,-1.1875,-6.6875,43.6875,0,0,0,1
10.9890,16.8750,1.6875,10.7430,-136.0775,82.3627,159.4243,0.0500,-0.1000,-0.2000,0.2291,-0.2300,0.2000,-9.9900,26,-1.1875,-6.6875,43.6875,0,0,0,1
11.0060,16.9375,1.6875,-3.5810,-82.3627,82.3627,116.5335,0.0300,-0.0900,-0.2000,0.2214,-0.2600,0.2200,-10.0000,26,-1.1875,-6.6875,43.6875,0,0,0,1
11.0270,16.9375,1.7500,-39.3908,-85.9437,85.9437,127.7665,0.0100,-0.1100,-0.1000,0.1490,-0.2900,0.2000,-9.8900,26,-1.0625,-6.6875,43.2500,0,0,0,1
11.0510,17.0000,1.7500,0.0000,-85.9437,82.3627,119.0375,0.0200,-0.0900,-0.2100,0.2293,-0.2800,0.2200,-10.0100,26,-1.0625,-6.6875,43.2500,0,0,0,1
11.0670,17.0000,1.8125,-46.5528,-75.2007,42.9718,98.3305,-0.0200,-0.1400,-0.1400,0.1990,-0.3300,0.1700,-9.9400,26,-0.3750,-7.3750,44.0625,0,0,0,1
11.0880,17.0000,1.8125,-75.2007,-35.8099,-21.4859,86.0182,0.0300,-0.1000,-0.1800,0.2081,-0.2800,0.2200,-9.9700,26,-0.3750,-7.3750,44.0625,0,0,0,1
11.1080,17.0000,1.8125,35.8099,-39.3908,-42.9718,68.4147,0.0800,-0.0200,-0.1600,0.1800,-0.2300,0.2900,-9.9600,26,-0.3750,-7.3750,44.0625,0,0,0,1
11.1290,17.0000,1.8125,35.8099,-50.1338,14.3239,63.2528,0.0800,-0.0400,-0.1700,0.1921,-0.2300,0.2700,-9.9700,26,-1.5000,-6.6875,44.0625,0,0,0,1
11.1530,17.0000,1.8750,-60.8768,-28.6479,57.2958,88.3713,0.1200,0.0000,-0.1300,0.1769,-0.1900,0.3100,-9.9300,26,-1.5000,-6.6875,44.0625,0,0,0,1
11.1700,17.0625,1.8750,-143.2395,-68.0387,107.4296,191.5409,0.0800,-0.1600,-0.0200,0.1800,-0.2300,0.1600,-9.8200,26,-0.3750,-7.0625,43.2500,0,0,0,1
11.1940,17.0625,1.8750,14.3239,-132.4965,103.8486,168.9527,0.0600,-0.1400,-0.1300,0.2002,-0.2600,0.1800,-9.9300,26,-0.3750,-7.0625,43.2500,0,0,0,1
11.2110,17.1250,1.9375,3.5810,-118.1725,78.7817,142.0709,0.0700,-0.1000,-0.1300,0.1783,-0.2600,0.2200,-9.9200,26,-0.3750,-7.0625,43.2500,0,0,0,1
11.2310,17.1250,2.0000,-50.1338,-125.3345,53.7148,145.2839,0.1000,-0.0900,-0.1600,0.2090,-0.2400,0.2300,-9.9500,26,-0.0625,-7.0625,43.6875,0,0,0,1
11.2560,17.1250,2.0625,-53.7148,-153.9824,32.2289,166.2365,0.0800,-0.0400,-0.1600,0.1833,-0.2600,0.2600,-9.9800,26,-0.0625,-7.0625,43.6875,0,0,0,1
11.2720,17.1250,2.0625,-118.1725,-146.8204,-3.5810,188.5041,0.0400,-0.0700,-0.2100,0.2249,-0.3000,0.2800,-9.9500,26,-0.0625,-7.6875,42.8750,0,0,0,1
11.2960,17.1250,2.1250,-143.2395,-128.9155,21.4859,193.9031,-0.0100,-0.1300,-0.2100,0.2472,-0.3800,0.2200,-10.0000,26,-0.0625,-7.6875,42.8750,0,0,0,1
11.3130,17.1250,2.1875,28.6479,-125.3345,10.7430,129.0149,0.0700,-0.0800,-0.1400,0.1758,-0.2900,0.2700,-9.9200,26,-0.3750,-7.3750,43.2500,0,0,0,1
11.3340,17.1250,2.1875,-93.1056,-96.6866,39.3908,139.8878,0.0800,-0.1300,-0.1400,0.2071,-0.2900,0.2200,-9.9300,26,-0.3750,-7.3750,43.2500,0,0,0,1
11.3580,17.1875,2.2500,-39.3908,-118.1725,111.0106,166.8524,0.0500,-0.1800,-0.0700,0.1995,-0.3300,0.1700,-9.8600,26,-0.3750,-7.3750,43.2500,0,0,0,1
11.3750,17.1875,2.2500,-21.4859,-132.4965,68.0387,150.4867,0.0500,-0.0800,-0.1900,0.2121,-0.3400,0.2700,-9.9800,26,-0.3750,-6.6875,43.2500,0,0,0,1
11.3960,17.2500,2.3125,-136.0775,-164.7254,17.9049,214.4111,0.0300,-0.1100,-0.0800,0.1393,-0.3700,0.2500,-9.8700,26,-0.3750,-6.6875,43.2500,0,0,0,1
11.4160,17.2500,2.3750,-100.2676,-196.9542,-7.1620,221.1241,0.0600,-0.1000,-0.0800,0.1414,-0.3500,0.2600,-9.8700,26,-0.7500,-7.6875,42.8750,0,0,0,1
11.4360,17.2500,2.5000,-107.4296,-243.5071,-17.9049,266.7534,0.1000,-0.0300,-0.2300,0.2526,-0.3200,0.3300,-10.0200,26,-0.7500,-7.6875,42.8750,0,0,0,1
11.4570,17.2500,2.5625,-182.6303,-161.1444,7.1620,243.6650,0.0800,-0.0100,-0.2400,0.2532,-0.3600,0.3700,-10.0300,26,-0.7500,-7.6875,42.8750,0,0,0,1
11.4770,17.2500,2.6250,-239.9261,-150.4014,39.3908,285.8964,0.1300,-0.0600,-0.1100,0.1806,-0.3200,0.3300,-9.9000,26,-0.0625,-7.0625,45.2500,0,0,0,1
11.4970,17.2500,2.6250,-128.9155,-207.6972,42.9718,248.2014,0.1000,-0.0300,-0.1400,0.1746,-0.3500,0.3700,-9.9300,26,-0.0625,-7.0625,45.2500,0,0,0,1
11.5180,17.2500,2.7500,-153.9824,-239.9261,39.3908,287.7964,0.1100,-0.1000,-0.0700,0.1643,-0.3600,0.3100,-9.8500,26,-0.0625,-8.0625,43.6875,0,0,0,1
11.5390,17.2500,2.8125,-85.9437,-272.1550,3.5810,285.4251,0.0300,-0.1500,-0.1200,0.1944,-0.4500,0.2600,-9.9000,26,-0.0625,-8.0625,43.6875,0,0,0,1
11.5590,17.2500,2.9375,-35.8099,-264.9930,-17.9049,268.0004,0.0600,-0.1300,-0.1400,0.2002,-0.4400,0.2800,-9.9200,26,-0.0625,-8.0625,43.6875,0,0,0,1
11.5790,17.2500,3.0000,-93.1056,-211.2782,-32.2289,233.1219,0.0900,-0.0800,-0.2400,0.2685,-0.4300,0.3400,-10.0300,26,-0.0625,-7.3750,43.6875,0,0,0,1
11.5990,17.2500,3.0625,-93.1056,-175.4683,-14.3239,199.1556,0.0900,-0.0600,-0.1900,0.2186,-0.4400,0.3700,-9.9700,26,-0.0625,-7.3750,43.6875,0,0,0,1
11.6160,17.2500,3.1250,-93.1056,-157.5634,14.3239,183.5758,0.0600,-0.1300,-0.0900,0.1691,-0.4700,0.3000,-9.8700,26,-0.3750,-7.0625,43.2500,0,0,0,1
11.6410,17.2500,3.1875,-125.3345,-211.2782,53.7148,251.4607,0.0800,-0.1000,-0.1600,0.2049,-0.4700,0.3400,-9.9400,26,-0.3750,-7.0625,43.2500,0,0,0,1
11.6570,17.3125,3.2500,-71.6197,-179.0493,35.8099,196.1387,0.0000,-0.0900,-0.2500,0.2657,-0.5500,0.3500,-10.0300,26,-0.3750,-7.0625,43.2500,0,0,0,1
11.6780,17.3125,3.3125,-7.1620,-96.6866,25.0669,100.1396,0.0700,-0.0800,-0.2200,0.2443,-0.4900,0.3600,-10.0000,26,0.2500,-7.7500,42.8750,0,0,0,1
11.7020,17.3125,3.3125,-53.7148,-107.4296,17.9049,121.4372,0.0400,-0.1400,-0.0800,0.1661,-0.5300,0.3000,-9.8600,26,0.2500,-7.7500,42.8750,0,0,0,1
11.7180,17.3125,3.3750,-75.2007,-179.0493,-32.2289,196.8565,0.0200,-0.1000,-0.1200,0.1575,-0.5600,0.3500,-9.9000,26,-0.0625,-7.3750,43.6875,0,0,0,1
11.7430,17.2500,3.5000,-35.8099,-232.7641,-75.2007,247.2178,0.0000,-0.1100,-0.2100,0.2371,-0.5900,0.3400,-9.9800,26,-0.0625,-7.3750,43.6875,0,0,0,1
11.7590,17.2500,3.5625,-57.2958,-211.2782,-71.6197,230.3273,0.1000,-0.0400,-0.0800,0.1342,-0.5000,0.4200,-9.8500,26,-0.0625,-7.3750,43.6875,0,0,0,1
11.7800,17.2500,3.6250,-89.5247,-264.9930,-50.1338,284.1643,0.0000,-0.0800,-0.2800,0.2912,-0.6200,0.3700,-10.0500,26,-0.0625,-7.6875,43.6875,0,0,0,1
11.8010,17.1875,3.6875,-17.9049,-200.5352,-35.8099,204.4928,-0.0500,-0.0900,-0.3800,0.3937,-0.6900,0.3700,-10.1500,26,-0.0625,-7.6875,43.6875,0,0,0,1
11.8210,17.2500,3.7500,96.6866,-10.7430,46.5528,107.8466,0.0500,-0.0300,-0.2800,0.2860,-0.5900,0.4200,-10.0600,26,-0.0625,-8.0625,43.2500,0,0,0,1
11.8420,17.2500,3.6875,207.6972,111.0106,222.0211,323.6586,-0.0300,-0.1600,-0.2400,0.2900,-0.6700,0.2800,-10.0200,26,-0.0625,-8.0625,43.2500,0,0,0,1
11.8620,17.3750,3.6250,247.0881,214.8592,196.9542,382.1099,-0.1100,-0.2500,-0.0600,0.2796,-0.7400,0.1800,-9.8400,26,-0.0625,-8.0625,43.2500,0,0,0,1
11.8820,17.3750,3.6250,25.0669,85.9437,-64.4578,110.3153,-0.0500,-0.1800,-0.1400,0.2335,-0.6700,0.2400,-9.9200,26,0.2500,-6.6875,43.2500,0,0,0,1
11.9030,17.2500,3.6250,-196.9542,21.4859,-275.7359,339.5334,0.0900,0.0200,-0.1400,0.1676,-0.5200,0.4600,-9.9200,26,0.2500,-6.6875,43.2500,0,0,0,1
11.9230,17.1875,3.6250,-182.6303,3.5810,-229.1831,293.0726,0.0600,-0.0900,-0.2400,0.2632,-0.5500,0.3500,-10.0100,26,-0.0625,-7.7500,43.6875,0,0,0,1
11.9420,17.1250,3.5625,-186.2113,39.3908,-82.3627,207.3883,0.0600,-0.0600,-0.2700,0.2830,-0.5500,0.3900,-10.0500,26,-0.0625,-7.7500,43.6875,0,0,0,1
11.9610,17.1250,3.5625,-60.8768,64.4578,-39.3908,97.0176,0.1100,0.0000,-0.3200,0.3384,-0.4900,0.4500,-10.0900,26,-0.0625,-7.7500,43.6875,0,0,0,1
11.9810,17.1250,3.5625,139.6585,57.2958,-35.8099,155.1439,0.2600,0.0400,-0.2500,0.3629,-0.3400,0.5000,-10.0300,26,0.6875,-7.1875,43.2500,0,0,0,1
12.0050,17.1250,3.5000,153.9824,25.0669,10.7430,156.3788,0.2100,0.0000,-0.0900,0.2285,-0.3900,0.4500,-9.8600,26,0.6875,-7.1875,43.2500,0,0,0,1
12.0260,17.1250,3.5000,21.4859,-7.1620,-50.1338,55.0122,0.1300,-0.0700,-0.1300,0.1967,-0.4700,0.3700,-9.9100,26,0.6875,-7.8750,44.5000,0,0,0,1
12.0460,17.1250,3.5000,139.6585,-68.0387,-46.5528,162.1756,0.0900,-0.1200,-0.0900,0.1749,-0.5100,0.3800,-9.9200,26,0.6875,-7.8750,44.5000,0,0,0,1
12.0630,17.1250,3.5625,125.3345,-89.5247,35.8099,158.1321,-0.0300,-0.0900,-0.2400,0.2581,-0.6400,0.3300,-10.0200,26,0.6875,-7.5000,43.5625,0,0,0,1
12.0870,17.1250,3.5625,132.4965,-7.1620,21.4859,134.4182,-0.0700,-0.1100,-0.2900,0.3180,-0.7500,0.2400,-10.0300,26,0.6875,-7.5000,43.5625,0,0,0,1
12.1080,17.1250,3.5625,107.4296,46.5528,-42.9718,124.7191,-0.0700,-0.1100,-0.2100,0.2472,-0.6800,0.2900,-9.9900,26,0.6875,-7.5000,43.5625,0,0,0,1
12.1240,17.0625,3.5000,146.8204,96.6866,-68.0387,188.5041,-0.0500,-0.1200,-0.1600,0.2062,-0.6400,0.2900,-10.0000,26,0.6875,-7.5000,43.6875,0,0,0,1
12.1490,17.0625,3.5000,211.2782,153.9824,-42.9718,264.9446,0.0000,-0.0800,-0.0700,0.1063,-0.5900,0.3000,-9.8500,26,0.6875,-7.5000,43.6875,0,0,0,1
12.1650,17.0625,3.4375,175.4683,196.9542,-10.7430,263.9991,-0.0300,-0.1700,-0.1600,0.2354,-0.6600,0.2100,-10.0900,26,0.2500,-7.5000,43.2500,0,0,0,1
12.1860,17.0625,3.3750,143.2395,204.1162,-111.0106,272.9548,-0.0400,-0.1500,-0.2300,0.2775,-0.6100,0.2100,-10.0200,26,0.2500,-7.5000,43.2500,0,0,0,1
12.2100,17.0000,3.2500,153.9824,261.4120,-139.6585,333.9930,0.0300,-0.0800,-0.1600,0.1814,-0.5200,0.2700,-9.9500,26,0.2500,-7.5000,43.2500,0,0,0,1
12.2270,16.9375,3.1875,89.5247,290.0599,-182.6303,354.2644,0.0600,-0.0600,-0.2000,0.2173,-0.5100,0.2800,-10.1300,26,0.2500,-6.3750,44.0625,0,0,0,1
12.2470,16.8750,3.0625,46.5528,472.6902,-229.1831,527.3786,0.0300,-0.0400,-0.2600,0.2648,-0.4700,0.3000,-10.0500,26,0.2500,-6.3750,44.0625,0,0,0,1
12.2670,16.7500,2.8750,57.2958,555.0529,-211.2782,596.6615,0.0100,-0.1100,-0.1500,0.1863,-0.4600,0.2300,-9.9400,26,0.6875,-7.5000,44.0625,0,0,0,1
12.2880,16.7500,2.6250,21.4859,755.5881,-107.4296,763.4894,0.0700,-0.0700,-0.0300,0.1034,-0.3600,0.2700,-9.8200,26,0.6875,-7.5000,44.0625,0,0,0,1
12.3090,16.6250,2.4375,-17.9049,487.0141,-347.3557,598.4641,0.1200,-0.0800,0.0000,0.1442,-0.2800,0.2600,-9.7900,26,0.6875,-7.5000,44.0625,0,0,0,1
12.3280,16.5000,2.3125,-3.5810,354.5177,-461.9472,582.3151,0.1100,-0.0400,-0.1500,0.1903,-0.2700,0.3000,-9.9400,26,-0.0625,-7.5000,43.2500,0,0,0,1
12.3490,16.3750,2.1875,-35.8099,232.7641,-290.0599,373.6258,0.1800,0.0100,-0.1500,0.2345,-0.1800,0.3600,-9.9400,26,-0.0625,-7.5000,43.2500,0,0,0,1
12.3660,16.2500,2.1250,-46.5528,204.1162,-218.4402,302.5668,0.1700,0.0200,-0.1100,0.2035,-0.1900,0.3700,-9.9100,26,-0.7500,-7.5000,44.0625,0,0,0,1
12.3900,16.2500,2.0625,0.0000,182.6303,-71.6197,196.1714,0.0300,-0.0900,-0.2300,0.2488,-0.3100,0.2500,-10.0200,26,-0.7500,-7.5000,44.0625,0,0,0,1
12.4110,16.1875,2.0000,-3.5810,207.6972,-68.0387,218.5869,0.1000,0.0000,-0.1500,0.1803,-0.2200,0.3400,-9.9400,26,-0.7500,-7.5000,44.0625,0,0,0,1
12.4270,16.1875,1.9375,50.1338,150.4014,-68.0387,172.5203,0.0700,-0.0400,-0.2300,0.2437,-0.2500,0.3000,-10.0300,26,-0.3750,-7.5000,43.2500,0,0,0,1
12.4480,16.1250,1.8750,164.7254,75.2007,-118.1725,216.2275,0.0600,-0.0500,-0.1100,0.1349,-0.2500,0.2700,-9.9000,26,-0.3750,-7.5000,43.2500,0,0,0,1
12.4680,16.1250,1.8750,143.2395,32.2289,-168.3063,223.3456,0.0800,-0.0700,-0.1500,0.1838,-0.2400,0.2500,-9.9500,26,0.2500,-6.7500,43.2500,0,0,0,1
12.4890,16.0625,1.8750,46.5528,93.1056,-14.3239,105.0762,0.0100,-0.1100,-0.2700,0.2917,-0.3100,0.2100,-10.0700,26,0.2500,-6.7500,43.2500,0,0,0,1
12.5080,16.0625,1.8125,-25.0669,171.8873,-32.2289,176.6701,0.0500,-0.1700,-0.1100,0.2086,-0.2600,0.1400,-9.9000,26,0.2500,-6.7500,43.2500,0,0,0,1
12.5300,16.0625,1.7500,10.7430,161.1444,-35.8099,165.4245,0.0800,-0.0600,-0.1100,0.1487,-0.2200,0.2600,-9.9100,26,-0.3750,-6.3750,43.2500,0,0,0,1
12.5500,16.0625,1.6875,-46.5528,107.4296,-103.8486,156.5018,0.1200,0.0000,-0.1600,0.2000,-0.1600,0.3200,-9.9500,26,-0.3750,-6.3750,43.2500,0,0,0,1
12.5670,16.0000,1.6875,-71.6197,64.4578,-114.5916,149.7178,0.0300,-0.1100,-0.1400,0.1806,-0.2500,0.2100,-9.9400,26,-0.3750,-7.5000,43.6875,0,0,0,1
12.5910,15.9375,1.6875,78.7817,71.6197,-89.5247,139.1065,0.0200,-0.1400,-0.1900,0.2369,-0.2600,0.1800,-9.9900,26,-0.3750,-7.5000,43.6875,0,0,0,1
12.6110,15.9375,1.6250,114.5916,111.0106,-71.6197,174.8827,0.1000,0.0000,-0.1700,0.1972,-0.1700,0.3100,-9.9700,26,-0.3750,-7.5000,43.6875,0,0,0,1
12.6280,15.8750,1.5625,28.6479,111.0106,-85.9437,143.2842,0.1200,-0.0400,-0.0400,0.1327,-0.1500,0.2700,-9.8400,26,-0.3750,-6.7500,44.5000,0,0,0,1
12.6480,15.8750,1.5625,-82.3627,64.4578,-14.3239,105.5632,0.0600,-0.0600,-0.1900,0.2081,-0.2000,0.2500,-9.9800,26,-0.3750,-6.7500,44.5000,0,0,0,1
12.6730,15.8750,1.5000,7.1620,60.8768,0.0000,61.2966,0.0800,-0.0300,-0.1600,0.1814,-0.1700,0.2900,-9.9600,26,-0.7500,-7.8750,43.2500,0,0,0,1
12.6930,15.8750,1.5000,68.0387,14.3239,-64.4578,94.8116,0.0900,-0.0600,-0.1700,0.2015,-0.1700,0.2600,-9.9700,26,-0.7500,-7.8750,43.2500,0,0,0,1
12.7100,15.8750,1.5000,32.2289,64.4578,-39.3908,82.1288,0.0800,-0.0400,-0.1200,0.1497,-0.1700,0.2700,-9.9200,26,-0.7500,-7.8750,43.2500,0,0,0,1
12.7300,15.8750,1.4375,89.5247,100.2676,46.5528,142.2513,0.0900,-0.0500,-0.0900,0.1367,-0.1600,0.2600,-9.8900,26,-0.7500,-6.3750,42.8750,0,0,0,1
12.7510,15.8750,1.4375,64.4578,68.0387,64.4578,113.7492,-0.0200,-0.1100,-0.1800,0.2119,-0.2600,0.1900,-9.9700,26,-0.7500,-6.3750,42.8750,0,0,0,1
12.7720,15.8750,1.3750,32.2289,60.8768,-17.9049,71.1707,0.0600,-0.0700,-0.1100,0.1435,-0.1700,0.2300,-9.9100,26,-0.7500,-6.7500,43.6875,0,0,0,1
12.7950,15.8750,1.3750,-82.3627,85.9437,-89.5247,148.9449,0.0700,-0.0800,-0.2500,0.2717,-0.1600,0.2300,-10.0500,26,-0.7500,-6.7500,43.6875,0,0,0,1
12.8120,15.8125,1.3125,-96.6866,118.1725,-146.8204,211.8237,0.0500,-0.1100,-0.0700,0.1396,-0.1700,0.2000,-9.8700,26,-0.7500,-6.7500,43.6875,0,0,0,1
12.8330,15.7500,1.3125,-46.5528,107.4296,-153.9824,193.4396,0.0200,-0.1600,-0.1900,0.2492,-0.2000,0.1600,-9.9900,26,-0.7500,-7.5000,42.8750,0,0,0,1
12.8530,15.6875,1.2500,-17.9049,50.1338,-161.1444,169.7100,0.1400,-0.0200,-0.1500,0.2062,-0.0700,0.2900,-9.9500,26,-0.7500,-7.5000,42.8750,0,0,0,1
12.8730,15.6875,1.2500,17.9049,32.2289,-57.2958,68.1329,0.2000,0.0500,-0.0400,0.2100,0.0000,0.3700,-9.8400,26,-1.1875,-7.1875,43.6875,0,0,0,1
12.8940,15.6875,1.2500,3.5810,7.1620,-17.9049,19.6139,0.0900,-0.0200,-0.2600,0.2759,-0.1200,0.2900,-10.0600,26,-1.1875,-7.1875,43.6875,0,0,0,1
12.9150,15.6875,1.2500,-53.7148,32.2289,-39.3908,73.9974,0.0400,-0.0500,-0.2400,0.2484,-0.1600,0.2700,-10.0400,26,-1.1875,-7.1875,43.6875,0,0,0,1
12.9350,15.6250,1.2500,-21.4859,42.9718,-42.9718,64.4578,0.0500,-0.0400,-0.1900,0.2005,-0.1600,0.2700,-9.9900,26,-0.7500,-7.5000,43.2500,0,0,0,1
12.9590,15.6250,1.2500,-60.8768,32.2289,-32.2289,76.0485,0.0400,-0.1200,-0.1500,0.1962,-0.1000,0.2300,-9.8400,26,-0.7500,-7.5000,43.2500,0,0,0,1
12.9800,15.6250,1.1875,-32.2289,-10.7430,-60.8768,69.7144,0.0400,-0.0900,-0.1900,0.2140,-0.1600,0.2200,-9.9900,26,-0.0625,-7.1875,42.5000,0,0,0,1
13.0010,15.6250,1.1875,-14.3239,10.7430,-3.5810,18.2595,0.0600,-0.0500,-0.1400,0.1603,-0.1400,0.2700,-9.9400,26,-0.0625,-7.1875,42.5000,0,0,0,1
13.0210,15.6250,1.1875,-64.4578,7.1620,-10.7430,65.7382,0.0300,-0.0800,-0.2400,0.2548,-0.1700,0.2400,-10.0400,26,-0.7500,-7.5000,43.5625,0,0,0,1
13.0420,15.6250,1.1875,-60.8768,60.8768,21.4859,88.7333,0.1000,0.0000,-0.3000,0.3162,-0.1000,0.3300,-10.1000,26,-0.7500,-7.5000,43.5625,0,0,0,1
13.0620,15.6250,1.1875,-25.0669,75.2007,32.2289,85.5698,0.1300,-0.0500,0.0000,0.1393,-0.0600,0.2800,-9.8000,26,-0.7500,-7.5000,43.5625,0,0,0,1
13.0830,15.6250,1.1875,17.9049,-42.9718,-46.5528,65.8356,0.0100,-0.1500,-0.1500,0.2124,-0.1900,0.1800,-9.9500,26,-0.0625,-7.1875,43.5625,0,0,0,1
13.1030,15.6250,1.1875,46.5528,-46.5528,-46.5528,80.6319,0.0800,-0.0400,-0.0500,0.1025,-0.1100,0.2800,-9.8500,26,-0.0625,-7.1875,43.5625,0,0,0,1
13.1230,15.6250,1.1875,-75.2007,-64.4578,35.8099,105.3200,0.0900,-0.1000,-0.0700,0.1517,-0.1100,0.2200,-9.8700,26,-0.7500,-7.5000,42.8750,0,0,0,1
13.1440,15.6250,1.1875,-57.2958,-7.1620,21.4859,61.6096,0.0000,-0.1100,-0.1800,0.2110,-0.2100,0.2200,-9.9800,26,-0.7500,-7.5000,42.8750,0,0,0,1
13.1640,15.6250,1.1875,-7.1620,-28.6479,-14.3239,32.8203,0.0700,-0.0400,-0.1700,0.1881,-0.1300,0.2900,-9.9600,26,-0.7500,-7.5000,42.8750,0,0,0,1
13.1850,15.6250,1.1875,-85.9437,-17.9049,32.2289,93.5179,0.0800,0.0200,-0.1500,0.1712,-0.1200,0.3600,-9.9500,26,-0.3750,-7.8750,43.2500,0,0,0,1
13.2090,15.6250,1.1875,-68.0387,0.0000,35.8099,76.8870,0.0100,-0.0900,-0.2900,0.3038,-0.1900,0.2400,-10.0800,26,-0.3750,-7.8750,43.2500,0,0,0,1
13.2300,15.6250,1.1875,14.3239,0.0000,17.9049,22.9295,0.0700,-0.0400,-0.0800,0.1136,-0.1500,0.2900,-9.9000,26,-0.0625,-7.5000,43.5625,0,0,0,1
13.2500,15.6250,1.2500,46.5528,-60.8768,0.0000,76.6365,0.0100,-0.0900,-0.1600,0.1838,-0.2000,0.2500,-9.9500,26,-0.0625,-7.5000,43.5625,0,0,0,1
13.2710,15.6250,1.2500,-50.1338,-42.9718,46.5528,80.7907,0.0100,-0.1200,-0.1700,0.2083,-0.2000,0.2200,-9.9600,26,-0.3750,-7.1875,43.2500,0,0,0,1
13.2920,15.6250,1.2500,-10.7430,-46.5528,-3.5810,47.9103,0.0000,-0.0700,-0.2400,0.2500,-0.2100,0.2700,-10.0400,26,-0.3750,-7.1875,43.2500,0,0,0,1
13.3120,15.6250,1.2500,-46.5528,10.7430,39.3908,61.9210,0.0600,-0.0400,-0.0900,0.1153,-0.1500,0.3000,-9.8900,26,-0.3750,-7.1875,43.2500,0,0,0,1
13.3320,15.6875,1.2500,-46.5528,-10.7430,50.1338,69.2530,0.0000,-0.1400,-0.2300,0.2693,-0.2200,0.2000,-10.0300,26,-0.3750,-7.1875,43.2500,0,0,0,1
13.3570,15.6875,1.2500,-25.0669,10.7430,-25.0669,37.0420,0.0700,-0.0600,-0.1800,0.2022,-0.1400,0.2800,-9.9700,26,-0.3750,-7.1875,43.2500,0,0,0,1
13.3730,15.6875,1.2500,-111.0106,7.1620,-7.1620,111.4717,0.0900,-0.0300,-0.2300,0.2488,-0.1100,0.3200,-10.0300,26,0.2500,-7.8750,43.5625,0,0,0,1
13.3970,15.6875,1.2500,-60.8768,60.8768,57.2958,103.4155,0.0600,-0.1000,-0.1700,0.2062,-0.1500,0.2500,-9.9600,26,0.2500,-7.8750,43.5625,0,0,0,1
13.4140,15.6875,1.1875,17.9049,60.8768,-3.5810,63.5562,0.0900,-0.0800,-0.1500,0.1924,-0.1100,0.2800,-9.9500,26,0.2500,-7.8750,43.5625,0,0,0,1
13.4390,15.6875,1.1875,60.8768,32.2289,-21.4859,72.1549,0.1600,0.0000,-0.1000,0.1887,-0.0400,0.3500,-9.9000,26,-0.3750,-7.1875,44.0625,0,0,0,1
13.4590,15.6875,1.1875,46.5528,-21.4859,7.1620,51.7697,0.1200,-0.0500,-0.0800,0.1526,-0.0900,0.3000,-9.8700,26,-0.3750,-7.1875,44.0625,0,0,0,1
13.4800,15.6875,1.2500,42.9718,-60.8768,17.9049,76.6365,0.0700,-0.0100,-0.2100,0.2216,-0.1300,0.3400,-10.0100,26,-0.3750,-7.5000,43.2500,0,0,0,1
13.5010,15.6875,1.2500,-57.2958,-25.0669,32.2289,70.3552,0.0600,-0.0800,-0.1600,0.1887,-0.1400,0.2700,-9.9600,26,-0.3750,-7.5000,43.2500,0,0,0,1
13.5210,15.6875,1.2500,-175.4683,17.9049,39.3908,180.7245,0.0900,-0.0800,-0.0800,0.1446,-0.1000,0.2400,-9.7900,26,0.2500,-6.3750,43.5625,0,0,0,1
13.5420,15.6875,1.2500,-82.3627,-75.2007,42.9718,119.5213,0.0300,-0.1300,-0.1400,0.1934,-0.1800,0.2300,-9.9400,26,0.2500,-6.3750,43.5625,0,0,0,1
