# Sesion:1 Fecha:2026-03-08 15:33:42 Shots:0 Duracion:17,91s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm
16,4160,37.5000,0.0625,-25.0669,28.6479,-14.3239,40.6722,0.1900,-0.0300,-0.1100,0.2216,0.1700,0.3900,-9.9100,26,2.8750,-25.5000,13.6875,0,0,1,0
16,4360,37.5000,0.0625,-78.7817,60.8768,-21.4859,101.8537,0.1200,-0.0600,0.0600,0.1470,0.1000,0.3600,-9.7300,26,1.3750,-26.2500,14.8750,0,0,1,0
16,4570,37.5000,0.0625,-42.9718,17.9049,3.5810,46.6903,0.1600,-0.0800,0.0300,0.1814,0.1500,0.3500,-9.7600,26,1.3750,-26.2500,14.8750,0,0,1,0
16,4810,37.5000,0.0000,-42.9718,-32.2289,32.2289,62.6417,0.1000,-0.1000,-0.0200,0.1428,0.0900,0.3300,-9.8100,26,2.1875,-25.5000,14.0625,0,0,1,0
16,5010,37.5000,0.0000,-60.8768,0.0000,42.9718,74.5155,0.0800,-0.1400,-0.0700,0.1758,0.0800,0.2900,-9.8700,26,2.1875,-25.5000,14.0625,0,0,1,0
16,5220,37.5000,0.0000,-10.7430,0.0000,46.5528,47.7763,0.0200,-0.1100,0.0100,0.1122,0.0100,0.3300,-9.7800,26,2.1875,-25.5000,14.5000,0,0,1,0
16,5420,37.5000,0.0000,-46.5528,0.0000,-21.4859,51.2719,0.0000,-0.0600,-0.0500,0.0781,0.0000,0.3700,-9.8500,26,2.1875,-25.5000,14.5000,0,0,1,0
16,5630,37.5000,0.0000,-78.7817,10.7430,-10.7430,80.2333,0.0000,-0.0800,-0.0800,0.1131,0.0000,0.3500,-9.8800,26,2.1875,-25.5000,14.5000,0,0,1,0
16,5840,37.5000,0.0000,-32.2289,14.3239,0.0000,35.2686,0.0800,-0.0800,-0.0600,0.1281,0.0700,0.3600,-9.8600,26,1.7500,-25.8750,13.6875,0,0,1,0
16,6040,37.5000,0.0000,46.5528,25.0669,10.7430,53.9530,0.1200,-0.0600,0.0600,0.1470,0.1100,0.3700,-9.7300,26,1.7500,-25.8750,13.6875,0,0,1,0
16,6280,37.5000,0.0000,-14.3239,7.1620,28.6479,32.8203,0.1400,-0.0800,0.1400,0.2135,0.1400,0.3500,-9.6400,26,1.0625,-25.5000,14.8750,0,0,1,0
16,6490,37.5000,0.0000,-60.8768,-14.3239,53.7148,82.4405,0.1100,-0.1400,0.1000,0.2042,0.1000,0.3000,-9.6900,26,1.0625,-25.5000,14.8750,0,0,1,0
16,6690,37.5000,0.0000,-60.8768,-93.1056,-7.1620,111.4717,0.1900,-0.1100,-0.0200,0.2205,0.1800,0.3300,-9.8200,26,1.0625,-25.5000,14.8750,0,0,1,0
16,6860,37.5000,0.0625,-32.2289,-60.8768,-7.1620,69.2530,0.1600,-0.0300,0.0700,0.1772,0.1500,0.4100,-9.7100,26,2.5625,-25.1875,13.2500,0,0,1,0
16,7100,37.5000,0.0625,-89.5247,-85.9437,-17.9049,125.3857,0.1300,-0.0300,0.0800,0.1556,0.1100,0.4100,-9.7100,26,2.5625,-25.1875,13.2500,0,0,1,0
16,7270,37.5625,0.0625,-32.2289,-146.8204,89.5247,174.9560,0.0800,-0.0400,-0.0300,0.0943,0.0600,0.4000,-9.8300,26,1.3750,-26.2500,13.6875,0,0,1,0
16,7510,37.5625,0.1250,-64.4578,-143.2395,93.1056,182.5952,0.0800,-0.0500,-0.0500,0.1068,0.0500,0.3900,-9.8500,26,1.3750,-26.2500,13.6875,0,0,1,0
16,7680,37.6250,0.1875,-35.8099,-136.0775,150.4014,205.9612,0.0800,-0.1100,-0.0300,0.1393,0.0400,0.3400,-9.8200,26,1.3750,-26.2500,13.6875,0,0,1,0
16,7880,37.6875,0.2500,3.5810,-157.5634,146.8204,215.3957,0.0800,-0.1000,-0.0600,0.1414,0.0300,0.3400,-9.8600,26,2.0625,-25.5000,14.0625,0,0,1,0
16,8090,37.6875,0.2500,-32.2289,-118.1725,75.2007,143.7310,0.1200,-0.0700,0.0400,0.1446,0.0700,0.3800,-9.7500,26,2.0625,-25.5000,14.0625,0,0,1,0
16,8290,37.7500,0.3125,-93.1056,-125.3345,68.0387,170.3134,0.0700,-0.1500,0.0600,0.1761,0.0100,0.3000,-9.7200,26,1.6875,-25.5000,14.5000,0,0,1,0
16,8500,37.7500,0.3125,-132.4965,-132.4965,78.7817,203.2663,0.0200,-0.1600,0.0800,0.1800,-0.0300,0.3000,-9.7100,26,1.6875,-25.5000,14.5000,0,0,1,0
16,8660,37.8125,0.3750,-93.1056,-189.7923,68.0387,222.0789,0.0500,-0.1200,0.0500,0.1393,-0.0200,0.3400,-9.7400,26,1.6875,-25.5000,14.5000,0,0,1,0
16,8870,37.8125,0.5000,-71.6197,-239.9261,82.3627,263.5859,0.1300,-0.0400,-0.0400,0.1418,0.0400,0.4300,-9.8300,26,2.0625,-25.8750,13.6875,0,0,1,0
16,9070,37.8750,0.5625,-25.0669,-239.9261,118.1725,268.6217,0.1500,-0.0200,-0.0400,0.1565,0.0600,0.4500,-9.8300,26,2.0625,-25.8750,13.6875,0,0,1,0
16,9270,37.8750,0.6250,-57.2958,-229.1831,118.1725,264.1448,0.2200,0.0200,0.0800,0.2349,0.1100,0.4900,-9.7000,26,1.6875,-25.5000,14.8750,0,0,1,0
16,9480,37.9375,0.6875,-93.1056,-275.7359,107.4296,310.2259,0.3000,0.0200,-0.0100,0.3008,0.1800,0.5000,-9.8100,26,1.6875,-25.5000,14.8750,0,0,1,0
16,9680,38.0000,0.7500,-96.6866,-272.1550,143.2395,322.3883,0.2900,0.0300,0.0500,0.2958,0.1600,0.5200,-9.7400,26,1.6875,-25.5000,14.8750,0,0,1,0
16,9850,38.0000,0.7500,-139.6585,-272.1550,229.1831,382.2273,0.1400,-0.0600,0.0900,0.1769,0.0000,0.4300,-9.6900,26,2.7500,-26.2500,14.5000,0,0,1,0
17,0090,38.1875,0.8750,-157.5634,-311.5458,279.3169,447.1073,0.0000,-0.1500,0.0500,0.1581,-0.1500,0.3400,-9.7300,26,2.7500,-26.2500,14.5000,0,0,1,0
17,0260,38.2500,1.0000,-125.3345,-376.0036,268.5740,478.7687,-0.0500,-0.1300,0.0900,0.1658,-0.2300,0.3700,-9.6900,26,1.6875,-25.0625,13.6875,0,0,1,0
17,0460,38.3125,1.1250,-121.7535,-376.0036,189.7923,438.4333,-0.0500,-0.1600,-0.1500,0.2249,-0.2500,0.3400,-9.9400,26,1.6875,-25.0625,13.6875,0,0,1,0
17,0670,38.3750,1.2500,-64.4578,-340.1937,118.1725,365.8570,-0.0300,-0.1000,-0.0300,0.1086,-0.2500,0.4100,-9.8200,26,1.6875,-25.0625,13.6875,0,0,1,0
17,0870,38.4375,1.3125,0.0000,-372.4226,161.1444,405.7907,-0.0200,-0.0300,-0.1400,0.1446,-0.2600,0.4800,-9.9300,26,2.5000,-25.8750,13.2500,0,0,1,0
17,1080,38.5000,1.4375,-35.8099,-315.1268,186.2113,367.7797,-0.0200,-0.0700,-0.1000,0.1237,-0.2700,0.4400,-9.8900,26,2.5000,-25.8750,13.2500,0,0,1,0
17,1280,38.5625,1.5000,-68.0387,-279.3169,175.4683,336.8031,-0.0100,-0.1300,-0.0600,0.1435,-0.2900,0.3800,-9.8500,26,1.7500,-25.5000,14.5000,0,0,1,0
17,1490,38.6250,1.6250,-114.5916,-264.9930,161.1444,330.6358,0.0000,-0.1600,-0.0200,0.1612,-0.2800,0.3500,-9.8100,26,1.7500,-25.5000,14.5000,0,0,1,0
17,1690,38.6875,1.7500,-114.5916,-286.4789,103.8486,325.5548,0.0200,-0.1400,0.1100,0.1792,-0.2800,0.3800,-9.6600,26,1.7500,-25.5000,14.5000,0,0,1,0
17,1860,38.6875,1.8125,-57.2958,-383.1655,53.7148,391.1316,0.0800,-0.0700,0.1000,0.1459,-0.2300,0.4600,-9.6700,26,2.5000,-25.5000,14.0625,0,0,1,0
17,2060,38.6875,1.9375,-46.5528,-440.4613,71.6197,448.6677,0.1200,-0.0300,0.0600,0.1375,-0.2200,0.5000,-9.7100,26,2.5000,-25.5000,14.0625,0,0,1,0
17,2260,38.7500,2.0625,-53.7148,-508.5001,85.9437,518.5016,0.1100,-0.0400,0.0800,0.1418,-0.2500,0.4900,-9.7000,26,2.0625,-25.3750,14.0625,0,0,1,0
17,2470,38.7500,2.2500,-53.7148,-533.5670,128.9155,551.5416,0.0700,-0.0900,-0.0200,0.1158,-0.3300,0.4500,-9.8000,26,2.0625,-25.3750,14.0625,0,0,1,0
17,2670,38.8750,2.5000,-21.4859,-512.0811,139.6585,531.2186,0.0400,-0.0700,-0.0200,0.0831,-0.3800,0.4600,-9.8000,26,2.0625,-25.3750,14.0625,0,0,1,0
17,2880,38.8750,2.5625,-42.9718,-494.1761,132.4965,513.4315,0.0100,-0.1300,0.0300,0.1338,-0.4400,0.4000,-9.7500,26,2.7500,-25.7500,14.5000,0,0,1,0
17,3080,38.9375,2.7500,-82.3627,-472.6902,111.0106,492.4865,-0.0300,-0.0900,-0.1700,0.1947,-0.5200,0.4500,-9.9500,26,2.7500,-25.7500,14.5000,0,0,1,0
17,3250,39.0000,2.8750,-139.6585,-354.5177,111.0106,396.8760,-0.0400,-0.1100,0.0200,0.1187,-0.5500,0.4400,-9.7500,26,2.7500,-25.0625,14.5000,0,0,1,0
17,3490,39.0000,3.0000,-82.3627,-433.2994,143.2395,463.7343,-0.0100,-0.1500,0.1100,0.1863,-0.5400,0.4100,-9.6600,26,2.7500,-25.0625,14.5000,0,0,1,0
17,3700,39.0625,3.2500,-50.1338,-562.2149,107.4296,574.5782,-0.0500,-0.1800,0.1300,0.2276,-0.6100,0.3800,-9.6300,26,2.7500,-25.0625,14.5000,0,0,1,0
17,3860,39.1250,3.3750,-46.5528,-683.9684,85.9437,690.9169,-0.1000,-0.2500,0.0000,0.2693,-0.7000,0.3100,-9.7700,26,3.0625,-26.0625,14.1875,0,0,1,0
17,4070,39.1250,3.5625,-100.2676,-694.7114,-3.5810,701.9190,-0.0600,-0.1800,0.1800,0.2615,-0.7000,0.3800,-9.5800,26,3.0625,-26.0625,14.1875,0,0,1,0
17,4270,39.1250,3.8125,-53.7148,-812.8839,-103.8486,821.2491,-0.1200,-0.3400,0.2700,0.4504,-0.8100,0.2200,-9.4900,26,2.0000,-25.6875,13.3750,0,0,1,0
17,4480,39.0625,4.1250,17.9049,-1020.5811,-290.0599,1061.1507,-0.1300,-0.3500,0.3400,0.5050,-0.8700,0.2000,-9.4200,26,2.0000,-25.6875,13.3750,0,0,1,0
17,4680,38.9375,4.7500,118.1725,-1321.3839,-390.3275,1382.8867,-0.1300,-0.3000,0.1900,0.3782,-0.9500,0.2400,-9.5500,26,2.0000,-25.6875,13.3750,0,0,1,0
17,4880,38.8750,5.0000,225.6021,-1521.9191,-508.5001,1620.4031,-0.1800,-0.4300,0.1600,0.4928,-1.0900,0.0800,-9.5800,26,4.0000,-26.0625,14.1875,0,0,1,0
17,5100,38.6875,5.5625,247.0881,-1729.6163,-687.5494,1877.5914,-0.3100,-0.5400,0.5400,0.8242,-1.3100,-0.0300,-9.1900,26,4.0000,-26.0625,14.1875,0,0,1,0
17,5300,38.3125,6.5625,282.8979,-2105.6198,-794.9790,2268.4040,-0.3500,-0.5500,0.8200,1.0476,-1.4700,-0.0600,-8.9000,26,4.0000,-25.0000,13.5000,0,0,1,0
17,5500,38.0625,7.4375,304.3838,-2657.0917,-931.0565,2831.8991,-0.2300,-0.5100,0.4600,0.7243,-1.5000,-0.0400,-9.2500,26,4.0000,-25.0000,13.5000,0,0,1,0
17,5700,37.7500,8.4375,193.3733,-2950.7326,-948.9614,3105.5988,-0.2100,-0.4100,0.5400,0.7098,-1.6500,0.0100,-9.1400,26,4.0000,-25.0000,13.5000,0,0,1,0
17,5920,37.4375,9.5625,-193.3733,-3434.1657,-888.0846,3552.4050,-0.1500,-0.4600,0.6900,0.8427,-1.7800,-0.0200,-8.9700,26,5.5000,-24.5625,14.2500,0,0,1,0
17,6160,37.2500,10.8750,-411.8134,-3964.1518,-755.5881,4056.4765,-0.4000,-0.6900,0.9800,1.2635,-2.2600,-0.2400,-8.6300,26,5.5000,-24.5625,14.2500,0,0,1,0
17,6330,36.9375,12.3125,-572.9578,-4418.9370,-1013.4191,4569.7158,0.3700,-0.2100,1.2300,1.3015,-1.7200,0.2400,-8.3200,26,6.5000,-24.6875,14.0625,0,0,1,0
17,6560,36.5000,13.9375,-1163.8205,-4877.3032,-1110.1057,5135.6499,0.0000,-0.3300,1.2900,1.3315,-2.4900,-0.0400,-8.2300,26,6.5000,-24.6875,14.0625,0,0,1,0
17,6770,36.1250,15.6875,-1536.2431,-5324.9267,-966.8663,5625.8081,-0.3500,-0.6700,0.2900,0.8096,-3.0100,-0.0800,-9.1200,26,8.7500,-24.5000,13.1875,0,0,1,0
17,6970,35.6875,17.5000,-1435.9754,-5213.9160,-1407.3276,5588.1586,0.1700,-0.7900,0.6800,1.0561,-2.9100,-0.1100,-8.6000,26,8.7500,-24.5000,13.1875,0,0,1,0
17,7180,35.0000,19.1875,-275.7359,-5622.1484,-2252.4404,6062.8437,-0.7100,-0.2700,-1.1000,1.3368,-4.0900,0.3700,-10.2800,26,8.7500,-24.5000,13.1875,0,0,1,0
17,7380,34.2500,21.0625,-189.7923,-4970.4086,-2825.3981,5720.4770,-0.2600,-0.4300,-0.1200,0.5166,-3.9300,0.1800,-9.1900,26,10.5000,-23.5000,13.3750,0,0,1,0
17,7630,33.0000,23.8125,598.0247,-5403.7084,-2431.4897,5955.6562,0.0400,0.0800,0.5400,0.5474,-3.9100,0.6000,-8.4100,26,10.5000,-23.5000,13.3750,0,0,1,0
17,7790,32.5000,25.6250,365.2606,-5389.3842,-1657.9965,5650.4716,0.2900,-0.0800,1.0700,1.1115,-3.9500,0.3700,-7.7500,26,12.0000,-23.0625,11.7500,0,0,1,0
17,8040,32.1250,27.5000,-247.0881,-5518.2998,-948.9614,5604.7490,-0.8800,-1.4100,1.2500,2.0797,-5.4100,-0.9800,-7.4300,26,12.0000,-23.0625,11.7500,0,0,1,0
17,8250,31.8125,29.3750,-723.3593,-5640.0532,-1088.6198,5789.5200,-1.1000,-1.3700,1.5700,2.3562,-5.9100,-0.9300,-6.9500,26,12.0000,-23.0625,11.7500,0,0,1,0
17,8450,31.4375,31.3125,-562.2149,-5346.4125,-1045.6479,5476.6406,-0.5200,0.0100,1.4700,1.5593,-5.6200,0.4500,-6.8800,26,13.8750,-20.1875,12.0625,0,0,1,0
17,8660,30.7500,33.1250,-2094.8769,-5879.9794,-1382.2607,6393.2241,0.2100,0.6300,0.5400,0.8559,-5.5500,1.4000,-7.7200,26,13.8750,-20.1875,12.0625,0,0,1,0
17,8860,30.3750,34.8125,-3333.8981,-4465.4897,25.0669,5572.8002,0.0700,0.9800,0.2300,1.0091,-5.5300,1.6900,-7.8600,26,15.5625,-19.2500,8.1875,0,0,1,0
17,9070,30.0625,36.2500,-3888.9511,-4025.0285,143.2395,5598.6884,-0.3000,0.0800,-0.5400,0.6229,-6.1900,0.9500,-8.3300,26,15.5625,-19.2500,8.1875,0,0,1,0
